INFO 2025-09-25 21:56:41,506 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 292458
INFO 2025-09-25 21:56:41,517 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 21:56:41,521 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-09-25 21:56:41,564 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-09-25 21:56:47,678 basehttp "GET /admin/accounts/hospitalstaff/1/change/ HTTP/1.1" 200 12956
INFO 2025-09-25 21:56:47,725 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-09-25 21:56:47,725 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-09-25 21:56:47,726 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 200 9047
INFO 2025-09-25 21:56:47,735 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 21:56:47,737 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 200 11900
INFO 2025-09-25 21:56:47,741 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-09-25 21:56:58,698 basehttp "GET /admin/accounts/hospitalstaff/ HTTP/1.1" 200 10068
INFO 2025-09-25 21:57:05,037 basehttp "GET /admin/accounts/hospitalstaff/1/change/ HTTP/1.1" 200 12956
INFO 2025-09-25 21:57:05,086 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 21:57:06,384 basehttp "POST /admin/accounts/hospitalstaff/1/change/ HTTP/1.1" 302 0
INFO 2025-09-25 21:57:06,420 basehttp "GET /admin/accounts/hospitalstaff/ HTTP/1.1" 200 10320
INFO 2025-09-25 21:57:06,483 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 21:57:06,510 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-09-25 21:57:11,856 basehttp "GET /admin/accounts/hospitalstaff/1/change/ HTTP/1.1" 200 12956
WARNING 2025-09-25 21:58:13,821 log Forbidden: /api/auth/login/
WARNING 2025-09-25 21:58:13,822 basehttp "POST /api/auth/login/ HTTP/1.1" 403 40
WARNING 2025-09-25 21:58:23,377 log Forbidden: /api/auth/login/
WARNING 2025-09-25 21:58:23,378 basehttp "POST /api/auth/login/ HTTP/1.1" 403 40
INFO 2025-09-25 21:58:36,215 basehttp "GET /admin/accounts/hospital/ HTTP/1.1" 200 10933
INFO 2025-09-25 21:58:36,259 basehttp "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-09-25 21:58:36,267 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 21:58:37,692 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 13376
INFO 2025-09-25 21:58:37,741 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 21:58:37,760 basehttp "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-09-25 21:58:42,510 basehttp "GET /admin/auth/group/ HTTP/1.1" 200 8120
INFO 2025-09-25 21:58:42,572 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 21:58:45,718 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 13376
INFO 2025-09-25 21:58:45,753 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 21:59:49,040 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 13376
INFO 2025-09-25 21:59:49,077 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 22:00:03,804 basehttp "GET /admin/accounts/user/add/ HTTP/1.1" 200 10892
INFO 2025-09-25 22:00:03,845 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 22:00:44,865 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 302 0
INFO 2025-09-25 22:00:45,097 basehttp "GET /admin/accounts/user/8/change/ HTTP/1.1" 200 25170
INFO 2025-09-25 22:00:45,164 basehttp "GET /static/admin/js/calendar.js HTTP/1.1" 200 8466
INFO 2025-09-25 22:00:45,164 basehttp "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-09-25 22:00:45,166 basehttp "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15292
INFO 2025-09-25 22:00:45,167 basehttp "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2025-09-25 22:00:45,174 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 22:00:45,256 basehttp "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-09-25 22:00:45,256 basehttp "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
INFO 2025-09-25 22:00:45,257 basehttp "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
INFO 2025-09-25 22:00:45,258 basehttp "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
INFO 2025-09-25 22:00:45,258 basehttp "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2025-09-25 22:01:23,977 basehttp "POST /admin/accounts/user/8/change/ HTTP/1.1" 200 25095
INFO 2025-09-25 22:01:24,023 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 22:03:13,699 basehttp "POST /admin/accounts/user/8/change/ HTTP/1.1" 302 0
INFO 2025-09-25 22:03:13,736 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 14078
INFO 2025-09-25 22:03:13,771 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 22:03:38,357 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 13869
INFO 2025-09-25 22:03:38,398 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 22:04:27,602 basehttp "POST /api/auth/login/ HTTP/1.1" 200 535
WARNING 2025-09-25 22:06:03,138 log Unauthorized: /api/auth/profile/
WARNING 2025-09-25 22:06:03,139 basehttp "GET /api/auth/profile/ HTTP/1.1" 401 183
INFO 2025-09-25 22:06:26,370 basehttp "POST /api/auth/login/ HTTP/1.1" 200 535
INFO 2025-09-25 22:06:58,983 basehttp "GET /api/donors/donors/ HTTP/1.1" 200 23
INFO 2025-09-25 22:07:32,674 basehttp "GET /api/requests/requests/pending/ HTTP/1.1" 200 25
WARNING 2025-09-25 22:10:01,377 log Forbidden: /api/auth/login/
WARNING 2025-09-25 22:10:01,378 basehttp "POST /api/auth/login/ HTTP/1.1" 403 40
INFO 2025-09-25 22:10:55,880 basehttp "GET /admin/accounts/user/7/change/ HTTP/1.1" 200 24984
INFO 2025-09-25 22:10:55,915 basehttp "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,918 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,921 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,922 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,924 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,925 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,927 basehttp "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,927 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,931 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,932 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,934 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,936 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,938 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,939 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,940 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,941 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,947 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,947 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-25 22:10:55,952 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-09-25 22:10:55,954 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2025-09-25 22:11:22,927 basehttp "POST /admin/accounts/user/7/change/ HTTP/1.1" 302 0
INFO 2025-09-25 22:11:22,960 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 14078
INFO 2025-09-25 22:11:22,990 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
